"type","environment","flow","state","ownerId","created","modified"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar respuestas de Forms por correo","Stopped","b13a7d6c-67f9-428d-8950-c55318101137","2025-03-13","2025-03-14"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar respuestas de Forms por correo","Stopped","aba7b39a-6791-4b12-a1e7-169bf313df7e","2025-03-14","2025-03-14"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar un correo cada lunes automáticamente a las 2PM","Stopped","e5989de5-b1b7-4d05-acc3-18fd09b67657","2026-03-16","2026-03-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Enviar un correo electrónico personalizado cuando se agregue un elemento de lista nuevo de SharePoint","Stopped","aeafb681-4c62-45cc-b212-af039250a5b5","2024-04-05","2024-04-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envio Convenio de acumulacion de vacaciones","Started","4568115f-4685-4c3e-9abe-f46e122021a3","2025-09-15","2026-04-07"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envio Convenio de acumulacion de vacaciones","Stopped","5132c070-f5be-4f31-980f-85f9aba51ba4","2025-09-15","2026-05-19"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envio de correo al Director","Started","d041986d-b13a-4937-9fa1-9050bb7bb0d7","2025-01-23","2025-04-01"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envío de cartas Post Venta","Started","861bfd5d-40ca-4b1c-a841-1ee7f565a2b5","2026-07-30","2026-07-30"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envío de correo auomático","Suspended","c4bde5d8-b468-40de-b877-e53848a94df1","2025-07-10","2025-07-11"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envío de pagos a proveedores","Stopped","e30bfe21-47a8-4828-865f-ee443b578d2e","2025-11-24","2025-11-24"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envío de pedidos rechazados por créditos","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2025-07-09","2025-07-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Envío de reporte semanal - Copa del tradicional","Stopped","5e64cffd-d26f-4b3a-8070-271dd8b867ea","2026-03-17","2026-03-17"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Estabilidades","Started","41472650-a829-491d-b032-47ff7ece196c","2026-08-03","2026-08-04"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Evaluación de CVs con IA","Started","e30bfe21-47a8-4828-865f-ee443b578d2e","2025-07-15","2026-06-05"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Example","Stopped","4cf07c83-dae3-4aee-8d61-2f371e653d2d","2021-10-14","2021-10-25"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Excel distribución comercial","Stopped","b39580c6-a0f2-4691-b00f-d599dcc1ec97","2023-06-01","2026-04-09"
"Default","Corporacion Peruana de Productos Quimicos S.A. (default)","Extracción Datos Plomo","Started","11a35f14-46a4-407c-b541-39e25d54ae1b","2025-12-19","2026-01-21"
